target,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200,f201,f202,f203,f204,f205,f206,f207,f208,f209,f210,f211,f212,f213,f214,f215
1,0,0,1,3,0,2,1,0,0,1,0,2,0,2,1,4,1,3,2,2,1,17,1,4,0,0,0,5,0,1,0,3,1,2,1,2,1,0,1,2,1,1,0,0,7,0,0,1,6,6,15,7,0,3,0,0,2,1,0,0,1,0,0,0,0,1,4,0,5,0,0,2,0,0,1,17,1,1,0,5,15,2,1,3,3,4,14,22,2,10,4,3,7,18,1,12,1,0,1,2,0,1,0,4,10,7,0,4,2,2,5,2,2,3,2,2,7,0,0,2,5,11,11,4,1,5,7,6,20,26,4,6,0,2,6,1,1,2,3,1,6,5,3,5,1,0,0,0,0,2,1,0,1,0,0,2,0,2,5,0,0,1,0,0,1,5,2,0,0,1,0,0,0,0,0,1,3,1,0,1,2,2,3,3,2,0,2,1,7,0,1,1,6,2,9,8,1,3,3,2,6,2,3,1,1,1,1,0,0,1,5,3,4,2,0,3
0,4,0,0,14,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19,0,29,2,2,0,20,0,14,0,0,1,1,0,1,0,0,1,2,3,0,1,1,1,0,0,0,13,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20,0,0,29,27,1,1,0,0,0,0,0,19,0,7,2,4,0,1,0,0,4,0,0,3,0,0,5,1,3,0,0,2,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,2,0,0,0,0,0,0,4,1,4,0,20,0,0,0,0,0,0,1,11,23,0,0,37,1,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,1,0,1,0,0,0,17,1,0,0,0,1,0,4,0,15,0,0,0,41,1,23,2,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,8,46,1,0,7
1,1,4,2,10,4,4,1,1,0,0,0,3,0,2,4,1,2,3,0,1,0,2,1,18,1,2,6,15,13,15,0,0,3,0,0,8,7,0,0,0,8,1,0,1,1,0,0,8,4,0,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,3,5,6,1,0,9,5,1,5,11,29,3,1,3,0,0,0,3,5,0,5,5,3,2,2,1,0,5,0,3,0,0,0,4,3,2,0,4,4,0,1,3,0,0,1,0,4,0,2,2,2,0,2,2,2,0,0,1,1,1,3,3,3,1,0,3,1,0,0,0,1,1,9,2,19,0,0,3,0,0,1,0,0,2,0,1,1,0,0,8,0,4,0,0,0,2,0,5,2,5,1,9,1,8,0,2,1,7,0,8,8,0,0,10,12,0,3,1,7,1,12,2,6,0,0,0,43,1,9,3,3,1,0,0,0,0,1,0,0,0,0,0,1,0,12,1,20,0,0,1
1,1,2,0,14,1,50,1,0,1,1,0,6,0,0,2,1,1,14,0,2,1,0,0,29,0,2,0,1,0,12,11,7,12,4,1,38,5,1,1,3,1,2,0,0,2,0,0,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,2,2,2,7,0,15,0,2,1,0,0,0,1,3,3,2,0,2,0,1,0,1,0,3,1,0,0,2,0,3,5,0,7,2,0,5,1,0,2,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,28,0,4,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,2,2,8,3,2,0,0,4,58,4,13,7,12,4,10,0,0,0,0,0,25,0,5,1,4,1,5,0,0,0,1,0,1,0,0,0,0,0,41,0,8,0,0,2
1,4,0,1,18,3,7,0,0,1,0,0,1,1,0,2,7,1,5,7,2,8,13,5,16,2,1,0,4,1,10,4,1,3,1,1,14,4,0,0,1,2,0,0,0,1,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,9,0,6,14,7,4,1,0,1,0,0,0,4,0,1,3,2,8,9,1,4,4,1,9,5,0,2,2,0,1,6,1,12,1,1,11,3,0,2,7,2,8,1,1,2,0,0,1,3,1,4,5,0,6,3,1,6,0,0,8,1,0,2,1,0,2,10,2,18,0,0,8,1,1,0,1,1,4,0,0,0,0,0,1,0,0,0,2,0,2,1,1,1,0,0,5,0,0,0,1,0,1,2,1,6,0,0,6,12,1,7,10,3,1,5,1,0,0,0,2,29,1,12,8,7,11,2,0,0,1,0,0,0,0,0,0,1,1,10,2,27,0,0,3
1,0,1,0,2,0,0,1,1,1,3,0,0,0,1,5,6,0,3,1,2,5,4,0,2,0,0,0,2,0,0,1,0,5,0,0,0,1,0,4,2,0,0,1,0,2,4,3,0,0,2,2,10,0,1,4,4,8,6,5,1,0,2,3,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,3,3,13,4,1,0,4,1,25,3,2,10,2,14,34,12,5,0,3,0,3,1,2,6,0,3,10,6,0,2,2,7,5,2,3,3,2,7,3,1,0,1,10,22,21,4,15,4,6,31,7,4,2,1,7,11,3,0,1,3,0,4,0,3,2,0,1,1,0,0,0,1,4,2,5,3,0,0,4,2,8,0,4,0,2,11,0,0,2,0,1,1,0,0,0,1,0,4,0,0,0,0,2,3,4,0,3,0,0,0,0,0,0,0,4,3,7,2,1,1,0,4,3,2,0,1,2,3,3,0,1,1,0,1,0,0,0
1,6,2,3,12,0,36,1,0,0,0,0,4,2,0,0,5,0,7,3,3,5,4,3,21,6,0,1,6,2,13,27,3,22,0,2,13,6,1,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,10,1,3,10,4,7,0,0,1,0,0,0,2,0,0,0,0,2,1,2,2,1,0,1,6,0,3,5,0,0,12,0,8,1,0,1,2,0,1,1,1,5,5,0,1,0,0,1,0,1,2,0,0,5,3,0,0,0,0,2,0,0,0,0,1,2,17,2,8,0,0,5,0,1,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,8,0,0,0,2,0,1,3,4,7,0,0,2,36,0,5,13,20,6,8,0,1,0,0,1,30,0,2,1,14,3,1,0,0,0,0,0,2,0,0,0,0,0,16,1,4,0,0,0
1,2,1,4,12,0,13,2,0,3,0,0,1,8,1,7,5,0,7,4,2,8,4,1,18,0,0,3,2,0,3,3,3,10,7,0,10,2,0,2,3,0,0,0,0,0,0,0,1,2,2,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,0,8,4,12,15,4,13,0,0,3,1,0,1,10,1,3,9,2,15,3,0,1,8,0,12,0,1,1,4,0,4,3,1,11,4,0,5,7,0,4,4,3,3,2,0,1,0,1,1,8,0,9,2,3,1,6,1,8,7,2,1,1,0,0,1,1,1,11,2,18,4,1,3,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,2,2,4,0,0,2,0,0,0,1,0,0,1,0,5,0,0,2,13,1,6,3,0,4,3,0,3,0,0,0,27,0,15,6,5,0,6,0,2,5,1,6,0,0,0,1,0,0,8,0,8,4,0,1
0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,1,1,1,3,1,3,0,0,0,0,0,0,0,1,0,1,5,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,2,0,3,3,21,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,1,0,2,0,7,0,2,19,1,78,18,12,2,0,1,1,2,0,0,4,1,2,20,14,1,0,6,8,5,0,9,0,1,2,2,0,0,0,10,11,86,2,36,3,0,17,0,0,1,1,2,12,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,9,0,0,0,0,0,22,0,1,1,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,4,2,0,0,1,0,0,0,0,0,0,2,0,3,0,2,1,0,25,0,0,0,0,7,9,0,0,1,0,0,2,0,0,0
1,0,0,0,0,0,0,0,0,1,21,0,0,0,3,0,33,0,8,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,19,0,19,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,0,0,1,1,0,18,0,3,23,3,15,28,3,3,0,1,0,0,0,0,0,2,1,39,1,2,0,22,43,2,0,8,0,0,3,0,0,0,0,22,22,10,0,26,10,0,23,0,1,0,1,0,14,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,2,23,0,22,0,3,0,0,0,2,0,0,0,2,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,60,0,3,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,11,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,6,0,2,0,0,0,40,0,2,60,0,26,32,6,6,0,0,0,0,0,0,2,1,2,23,2,1,0,9,60,1,2,5,0,0,0,1,0,0,0,7,38,21,0,23,6,1,30,3,0,0,0,0,6,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,1,0,0,1,0,0,0,1,0,3,4,0,2,6,0,21,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,0,1,0,4,0,0,2,0,3,2,0,0,9,5,1,3,4,1,0,0,0,0,0,0,0,1,4,3,3,1,1,0,0,0,5,0,0,0,1,1,5,0,0,0,3,2,6,1,0,1,0,1,23,2,1,0,1,0,2,0,0,1,0,1,5,1,0,0,0,0,0,0,0,3,5,2,15,1,5,0,6,3,11,1,10,5,2,1,19,0,0,0,0,0,2,0,0,5,7,4,31,4,5,0,6,14,2,0,12,0,0,4,0,0,1,0,15,21,3,0,28,20,2,51,16,4,4,2,1,7,4,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,4,2,0,10,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,8,2,0,0,2,3,6,0,4,1,0,1,35,5,1,0,0,0,6,1,0,0,0,0,5,1,0
0,2,4,0,0,0,1,2,2,3,0,0,2,0,2,0,2,1,0,1,4,1,5,0,4,0,3,1,4,1,5,0,0,0,1,0,1,1,0,1,8,12,0,2,2,6,2,10,0,3,1,1,14,33,1,1,0,0,3,1,3,3,3,0,13,3,2,0,0,0,2,0,0,2,0,0,7,2,0,0,2,1,2,2,0,0,1,0,4,3,1,0,3,2,7,3,7,3,5,3,32,9,10,0,0,0,2,0,0,1,0,3,0,0,0,13,7,25,2,3,0,2,0,6,1,8,0,0,12,4,1,1,4,0,2,5,0,0,1,0,8,13,1,1,0,1,4,1,0,0,1,0,9,9,1,2,0,2,2,1,1,5,0,2,30,7,4,3,4,1,8,1,0,2,3,1,14,4,1,0,1,0,1,0,0,0,0,5,0,9,1,7,0,4,1,1,0,12,0,0,1,3,2,0,1,0,0,1,1,0,0,0,0,1,0,1,0
1,0,0,1,1,0,3,0,8,1,0,1,1,1,3,0,0,0,4,2,7,2,3,1,3,0,3,0,2,2,3,0,9,4,0,0,6,0,0,0,3,8,0,4,3,4,11,17,2,1,0,0,8,14,0,9,0,2,1,3,0,6,0,1,4,16,0,2,0,4,0,7,0,2,0,0,3,1,0,2,5,2,1,3,2,0,0,0,2,1,1,7,0,3,3,2,1,9,1,3,7,17,1,1,2,8,1,5,1,1,6,4,2,0,8,0,11,9,0,0,2,0,6,2,1,2,5,1,3,1,0,0,2,1,0,4,2,0,0,0,2,6,0,0,1,1,5,2,3,0,8,0,13,1,0,2,5,0,5,2,0,0,7,2,12,8,0,0,3,2,17,4,6,0,10,0,7,6,0,0,2,1,0,1,5,1,0,5,1,6,3,4,1,4,1,0,5,21,1,0,0,0,0,1,0,1,0,2,5,4,1,5,0,4,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,12,5,7,3,5,0,3,0,0,0,2,0,0,0,2,26,0,3,1,7,0,3,3,0,0,2,1,26,1,0,0,0,0,0,0,0,1,0,1,17,0,2,15,20,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,2,5,17,7,16,20,7,1,6,4,0,0,5,0,0,0,0,0,0,1,4,5,0,0,2,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8,7,0,0,0,1,1,1,0,0,3,0,12,4,0,0,32,1,1,0,2,0,10,0,9,2,1,0,13,0,17,1,1,0,21,0,18,6,0,0,8,0,0,1,0,4,0,24,0,14,0,15,0,2,0,0,0,45,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,10,0,1,2
1,23,2,29,3,2,18,0,0,1,0,0,3,28,0,35,7,6,18,1,0,0,1,0,5,0,0,0,1,0,3,6,0,0,5,0,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,16,2,6,3,2,8,0,0,0,0,0,4,3,4,16,2,0,28,2,0,2,2,0,4,1,0,0,1,0,4,12,1,3,7,2,24,8,0,10,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,29,0,45,1,0,2,2,0,0,0,0,0,4,0,1,1,0,0,12,0,2,1,0,1,2,0,1,0,0,0,46,0,3,0,1,7
1,0,2,0,10,1,6,0,0,3,1,0,6,0,3,1,0,0,4,0,6,1,7,0,19,0,2,1,10,6,15,5,1,5,1,1,7,2,1,1,2,4,3,0,1,2,0,0,0,1,0,4,4,2,3,0,1,0,0,0,1,0,0,0,1,0,0,5,4,7,0,0,0,1,3,0,5,1,6,1,0,1,1,0,7,1,4,1,3,0,8,0,0,2,4,1,13,0,0,0,10,0,5,3,1,3,2,0,9,2,1,0,4,7,2,3,1,2,0,1,3,1,1,3,0,1,0,8,1,2,1,0,6,2,0,0,1,0,0,24,2,14,1,1,7,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,5,2,1,5,1,10,0,0,0,1,1,5,8,4,5,1,0,8,14,3,7,11,20,3,9,0,5,0,0,0,13,2,8,13,12,2,3,0,0,1,1,0,0,1,0,1,0,1,13,2,15,0,1,2
1,20,3,10,12,6,64,0,0,0,0,0,3,3,0,4,2,0,21,0,0,0,0,0,18,0,0,0,0,0,10,1,1,2,9,4,64,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,0,0,2,0,3,0,0,0,0,0,0,2,0,1,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,4,2,3,4,0,14,10,0,1,2,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,2,4,1,2,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,2,77,0,16,0,3,1,5,0,0,0,0,0,5,0,3,0,0,0,17,0,1,0,0,0,13,0,0,0,0,0,73,1,2,1,4,1
1,1,4,3,4,1,1,1,1,2,4,0,0,1,3,5,6,0,3,1,5,6,6,0,2,1,1,1,3,0,1,0,2,3,1,1,2,3,0,4,6,3,0,1,0,2,7,2,0,2,2,3,9,8,1,4,3,11,6,2,0,2,2,3,3,1,0,0,1,1,3,1,0,2,1,4,6,2,3,3,3,8,5,4,2,1,4,7,18,3,3,4,6,15,14,3,6,2,4,6,4,3,2,0,5,3,5,0,0,8,3,2,3,1,2,7,5,8,3,3,3,11,12,14,6,5,4,6,7,13,5,2,2,0,1,4,3,1,0,2,4,4,0,1,1,0,0,4,1,0,2,1,1,2,3,1,1,1,2,6,5,2,1,1,5,4,2,1,1,0,1,1,1,1,2,0,1,2,3,0,0,0,0,1,0,0,1,3,2,3,4,1,0,2,2,1,4,3,1,2,3,4,2,1,1,2,0,2,0,0,1,0,0,0,1,2,0
1,2,0,1,5,1,0,1,0,0,1,0,1,1,3,5,4,0,4,4,0,2,13,3,4,0,0,1,3,1,0,1,1,3,3,0,1,0,1,0,0,2,0,1,2,4,2,0,2,1,5,1,5,1,5,1,0,1,7,0,2,1,0,0,1,0,0,2,0,3,2,1,3,0,1,0,4,0,1,1,3,8,7,2,8,2,7,9,11,0,20,4,2,1,15,3,4,0,0,0,3,0,0,5,2,12,16,2,9,5,1,10,7,1,6,0,1,2,0,0,0,0,3,21,3,0,7,13,1,18,11,17,1,5,2,8,5,2,6,3,0,6,2,0,1,1,0,3,2,0,1,0,2,2,0,0,0,0,2,5,1,0,2,4,0,5,2,2,1,0,2,1,0,0,0,0,0,6,0,0,0,1,0,3,8,1,1,0,3,2,1,0,0,2,9,9,5,2,7,4,0,7,13,3,0,1,0,0,2,0,0,3,3,4,4,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2,1,1,3,0,1,1,15,9,2,0,1,0,2,1,1,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,5,0,0,2,1,3,4,1,0,1,1,18,79,4,3,1,9,11,84,4,5,0,0,0,5,0,2,1,0,2,3,0,0,0,0,1,0,0,1,0,3,22,0,0,2,0,8,63,10,0,3,0,14,66,10,3,7,0,0,10,0,0,1,1,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,3,2,7,5,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,17,0,1,1,0,0,4,0,0,0,0,0,1,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,4,1,4,1,0,0,5,3,2,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,2,0,0,1,1,0,8,0,1,0,2,5,25,0,9,4,0,1,55,17,12,1,0,1,5,0,0,3,2,1,26,1,8,0,1,16,1,1,1,0,0,7,0,0,0,1,6,25,17,4,17,6,5,53,3,2,2,4,0,20,2,1,0,0,1,13,0,1,3,0,0,4,1,0,2,0,0,0,0,0,0,1,3,4,12,0,6,1,0,6,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,0,1,1,0,4,14,2,4,7,2,10,4,4,1,2,0,2,0,1,0,0,2,8,2,0,1
1,0,0,1,11,0,2,0,1,1,5,3,1,2,5,4,14,0,6,1,5,6,8,3,6,0,2,1,14,1,2,3,0,3,4,3,5,1,0,1,0,3,0,1,0,2,0,0,3,1,1,1,2,3,2,3,1,3,2,1,2,0,1,1,1,0,1,7,3,3,1,1,2,0,2,5,8,1,8,1,0,4,2,0,6,0,3,1,3,0,10,4,4,8,5,0,6,0,2,0,3,0,2,12,3,6,4,0,7,2,1,7,4,5,6,1,4,2,3,0,3,2,2,4,8,1,10,7,0,6,8,1,7,0,0,0,1,1,3,12,0,14,2,0,3,0,0,1,2,0,0,0,1,0,1,0,3,0,0,0,0,0,3,2,2,2,5,0,10,0,0,0,2,0,0,4,0,0,1,1,3,11,8,16,4,11,2,2,0,1,1,1,1,19,2,7,0,3,1,7,1,2,1,0,0,3,0,1,0,0,1,14,0,6,0,0,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,2,0,0,1,3,7,5,6,3,0,0,0,0,0,1,1,2,1,0,1,1,2,0,1,7,1,1,4,0,5,0,4,0,4,1,5,22,5,2,1,2,0,1,2,0,0,4,0,11,4,1,0,0,1,1,0,0,0,0,0,12,0,4,1,2,2,2,4,0,4,1,0,7,3,6,1,2,7,28,14,5,0,2,1,22,6,1,1,1,6,1,2,1,0,1,3,0,0,0,4,4,22,3,4,0,6,6,10,11,18,1,1,13,20,2,1,4,0,12,7,5,0,3,0,1,12,0,2,0,0,0,0,0,0,0,2,6,9,1,6,2,1,1,2,3,2,0,0,16,16,5,3,3,0,6,1,4,0,1,2,1,4,0,0,0,0,0,0,5,0,0,1,1,2,0,1,0,1,1,3,12,4,3,0,0,2,0,1,0,0,2,0,1,2,0,1,0,0,1,0,0
1,4,7,6,7,3,32,1,4,1,4,0,5,2,4,2,0,0,19,1,2,0,1,0,8,4,5,2,2,0,8,6,5,3,18,7,17,3,1,1,0,4,1,3,0,0,2,2,0,2,0,0,0,0,1,10,0,1,0,3,0,3,0,0,0,3,0,4,0,2,0,3,2,3,1,1,2,0,4,0,2,0,5,1,2,0,1,0,2,1,4,3,0,0,0,0,0,0,0,0,1,0,0,4,1,1,14,1,6,21,2,10,0,4,8,0,0,0,2,1,0,1,0,3,0,0,0,6,0,0,0,1,0,5,0,2,0,1,1,1,0,2,0,2,3,3,2,2,2,3,10,1,1,0,1,0,3,0,4,0,0,0,3,2,1,0,1,1,1,2,1,2,2,4,4,3,4,1,0,1,4,25,2,7,1,7,1,5,0,2,0,2,1,6,1,3,1,0,0,23,0,3,5,4,0,8,0,1,1,7,0,25,0,2,2,3,3
1,2,0,0,12,3,13,0,0,0,0,0,2,0,0,0,2,0,7,6,3,9,7,1,34,0,0,0,1,0,4,5,4,10,8,0,38,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,4,0,1,0,0,1,2,0,0,9,0,15,0,0,0,0,0,1,0,1,0,2,0,2,3,0,3,0,0,7,1,0,0,0,0,0,20,1,4,0,0,8,4,0,0,9,1,7,0,0,0,3,0,1,5,0,0,0,0,11,4,1,2,0,0,0,1,0,0,0,0,2,22,2,12,2,0,7,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,22,2,8,26,1,28,4,0,1,1,1,2,20,0,4,9,1,13,4,0,2,0,1,4,1,0,0,0,0,0,35,2,20,0,1,11
1,0,0,0,12,0,6,0,0,0,2,0,1,1,1,0,9,0,4,8,2,11,6,2,23,0,0,0,1,0,1,5,1,15,4,0,8,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,2,0,1,1,1,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,2,0,1,24,1,15,0,0,1,4,0,3,0,0,2,17,0,7,8,2,18,8,2,15,0,0,0,1,0,0,4,2,13,5,0,11,7,1,6,6,1,4,1,0,4,0,0,0,23,2,8,8,0,9,4,0,9,0,0,1,1,0,2,1,0,0,15,0,27,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,9,2,6,9,0,7,2,0,0,1,0,0,17,5,16,15,1,14,4,0,7,0,0,2,0,0,1,0,0,0,7,0,12,1,1,0
1,0,1,3,2,2,1,0,0,1,0,0,0,6,3,27,0,2,3,0,0,1,3,0,2,0,0,1,0,0,1,0,0,1,7,1,5,2,0,3,1,0,1,0,0,2,0,0,0,2,4,11,1,1,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,8,0,0,10,6,2,18,2,1,2,9,22,89,4,4,17,1,0,1,7,0,1,0,2,2,0,0,3,2,0,8,9,0,5,5,0,20,2,0,0,1,0,0,0,0,0,0,0,6,0,0,2,24,1,6,49,12,2,5,0,7,2,1,0,1,0,0,2,2,2,0,0,5,1,0,0,1,0,0,1,0,0,1,1,9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,1,3,4,0,0,1,0,0,31,2,2,1,0,1,0,0,1,1,0,0,13,0,3
1,1,0,3,5,0,24,0,1,1,0,0,3,0,0,3,0,0,8,0,2,4,3,1,13,2,4,3,1,1,15,7,4,11,1,0,19,5,1,1,4,3,2,2,0,0,1,0,0,2,2,2,2,0,1,1,1,0,0,0,0,1,0,3,0,2,0,4,1,3,0,0,1,4,0,1,11,7,7,0,0,1,1,2,1,1,1,1,6,3,7,2,3,4,2,3,4,4,3,4,6,2,2,6,5,9,1,1,5,0,1,2,0,0,1,3,0,3,0,1,1,3,1,3,2,4,2,0,1,2,0,0,2,1,1,2,0,0,0,8,1,10,0,0,4,1,2,2,0,0,4,0,2,3,0,1,3,1,1,4,1,1,5,0,1,4,0,0,3,0,0,0,1,1,5,3,3,10,0,0,6,22,1,2,3,16,4,11,0,2,0,2,1,23,0,6,7,13,4,1,0,1,0,0,1,1,1,1,0,1,0,20,1,10,1,3,6
1,1,0,2,3,0,2,0,0,4,1,1,3,0,0,3,4,0,6,6,4,8,11,0,6,0,1,0,1,1,0,3,3,12,4,1,0,0,2,1,1,0,0,0,0,1,0,0,0,4,1,2,7,0,1,2,0,3,0,0,1,0,0,1,2,0,1,0,1,2,3,1,1,0,2,0,9,0,3,2,0,2,4,1,3,2,4,6,14,2,12,14,1,12,23,6,6,0,0,1,2,0,1,2,1,17,8,1,4,5,2,8,18,3,12,1,1,5,0,1,0,5,4,14,18,1,7,16,3,16,7,1,5,2,0,2,5,0,0,7,1,7,2,3,0,0,2,0,1,0,2,1,0,0,0,0,0,0,0,1,2,0,2,4,0,3,4,0,1,1,0,0,0,0,1,0,1,1,1,0,0,2,1,2,3,0,5,0,0,3,1,1,2,3,3,14,17,1,5,6,0,7,2,2,1,2,0,1,2,1,0,1,0,4,0,0,1
